address,$viva,bos,kevin,sato,spad,stamp,stmap,utxo,lowest_blockHeight,highest_blockHeight,eligible
16VXUPWajWV4ijLFHBvy8h6QFUyDt1ErFY,420000.0,0,650000.0,0,0,900000.0,0,0,789444,833968,Yes
bc1q0yyegp7u63mkzdnzcrr5f2vysdympsrqa3n6qa,0,0,0,0,0,900000.0,0,300000.0,821603,824780,No
bc1qlxagqh3ykpaek5wn2gft3tu2f5smpjklsrmjjg,0,0,0,0,0,900000.0,0,0,790250,790250,No
bc1q5veyqvaj7swyevmc8pp9ffdguvxgg2y6x5r53j,0,0,2788115.0,0,0,899966.0,379000.0,0,831109,835653,No
bc1pn8emptap8jn5wqhsq7e9mxw2tp802cqfymza4ww85wmwl0vuruqqmyvsqe,0,0,0,0,0,896000.0,0,0,831129,831129,No
bc1qwxsfmjg0lnxufy099tsz2alud5r0h9f7s3mtca,0,0,0,0,0,891500.0,0,0,821718,821718,No
3QQfD7SyF4i65BShck5rxAP5VjFJwk4UXY,0,0,0,0,0,878668.9124,0,0,833254,833254,Yes
bc1qlz0ejuy4xdjmnz3hj8lyduc97n3va2zea8q4r8,0,0,0,50000.0,0,860000.0,0,2200000.0,821439,829787,No
bc1q2ukd2lrdqt52zp4wxy255xj59c7mh4kkw93kk8,0,0,0,0,0,855000.0,0,0,823373,823373,No
bc1qv7dfdjl9hs80vd86wrhv02a23yu0k2uqcqezz7,0,0,300000.0,0,0,851485.0,0,1225000.0,821787,826381,No
1AM7f8f21G82vN4DwwDwZgVezDubMreZYc,0,0,25000.0,0,0,830020.0,0,0,821844,831791,Yes
bc1q0nddy5v6ms92eljl846dkvwt6gcknu03u4vtc9,0,0,322000.0,0,0,830000.0,45000.0,710000.0,824952,832523,No
bc1qdvx3eq5px7kw2hfwu8l7zuun56p7ple6emwch3,0,0,0,0,0,816000.0,0,0,831400,831400,No
bc1qne2pgtsfcglcypj8k9w5yzjqu7f67r6y8k623z,0,0,0,0,0,811000.0,0,0,833833,833833,No
bc1qnknhcr0uy88dfaq5xknpkgnjzg7k45uuvrgvlz,0,0,0,0,460000.0,808000.0,156470.0,0,825206,834925,No
bc1qkxjaytywa2esrv9wchvs3k2lp7amlnzdzy7cdl,0,0,0,0,0,800000.0,0,0,790250,790250,No
bc1q9g7y4c67lwdxg8el4m3ag3ltq8eyjq68984fyj,0,0,2100000.0,0,0,800000.0,0,0,789300,789619,No
bc1qcspl90wn2wnj42g4w7zfefjqzh28lakwtd7wly,0,0,0,0,500000.0,800000.0,0,0,834225,834979,No
bc1qvw44qzy62pve2tl398mfau9quxktudje2g6any,0,0,0,0,0,800000.0,0,0,833912,833912,No
bc1qwrklzrdpgnme3z82emm5efxx3hg0j44jlt2enk,0,0,0,0,0,800000.0,0,0,790249,790249,No
bc1qrtrcey3pwaf5yd85usmu227r4rcsv473xnye93,0,0,0,0,0,800000.0,0,0,823311,823311,No
bc1qz2hgswu0qv4cll0fr3uupw4rnetufzamzyusgk,0,0,0,0,0,800000.0,0,0,790234,790234,No
1215bzNH2G2jVcgToAaxtaC3My6BamqvVc,0,0,0,0,0,800000.0,0,0,790250,790250,Yes
bc1q2dpjufg7ee59jmx3m5haa0vcqqzj7ha5flewrw,0,0,0,0,0,800000.0,0,0,821131,821131,No
1KdWcEoLxye94Qa61fUbSp6qQTXD78VpLH,0,0,0,0,0,800000.0,0,0,790237,790237,Yes
bc1q8hpe587ns59x7ywzaxtqsac3t5cz56y4wvpsg7,0,0,0,0,0,790000.0,0,600000.0,821163,822105,No
bc1qehc8yxk3y8wmnxf0lk88s5ydqpr3akjef33skq,420000.0,0,0,50000.0,300000.0,790000.0,0,0,791390,834234,No
1MZnvauhyCgPviiU84KdkDfgCnojmADXHX,0,0,0,0,0,780000.0,0,0,820019,820019,Yes
bc1qkhh6cexsmgghv38t33ge6xfzpxpnwgyw6mgqj2,0,0,160000.0,0,0,770000.0,0,0,817515,822363,No
bc1qwuk4r7uhjkemsy03ehh7x9m4qfp5jrlk2n52k9,0,0,0,0,0,755000.0,0,0,821144,821144,No
bc1qc3cc8shs3k7v6z574dfxhf4mj8vgtqmcaknnz9,0,0,720000.0,0,0,750000.0,0,1000000.0,821152,823527,No
bc1qcj8u2dnadmdu8lkfk0qy8f79aqya06magpve0j,0,0,280000.0,0,0,750000.0,0,0,816510,816511,No
bc1qay74nc2djs2g5acqp72eyvlqp3ku7sj97jft8y,0,0,6304419.258,0,0,735581.51972001,858024.892,0,835814,835954,No
bc1qddv4agnqfnm59ervxs9fnmyh8k0csk8e3cyd27,0,0,0,0,0,730000.0,0,100000.0,821467,822068,No
bc1qt8r0k4yd65u5456nx2582vxax8aafurzde3qrk,0,0,0,0,500000.0,720000.0,0,100000.0,832552,834230,No
bc1q03scg3d0m6js7khsc5mxuym3v833wg5tzeq7an,200000.0,0,100000.0,0,0,715000.0,534500.0,0,820954,832581,No
bc1qs87waxdfhldr5e76qlef9emhjfms3p6zyd2wy4,0,0,46000.0,0,0,704166.0,0,0,821407,821682,No
bc1qvpy3afpjxat3qh6d936tgjxcr7acn57vqnjy7w,0,0,980000.0,0,0,700000.0,0,1200000.0,800440,821383,No
bc1qunq9h55zzreljekqukm9djekldgv5qwrdack7q,0,0,0,0,0,700000.0,0,0,789822,789822,No
13fK5o1t8hXn39tDport3L4EzpKc1QaYSV,0,0,0,0,0,700000.0,0,0,789829,789829,Yes
bc1q2lhmp597792wzecwl0736sgx69fn4l7x3racxx,0,0,0,0,0,700000.0,0,0,820262,820262,No
bc1q77c0hg406000yzrl89fau49q94gvufuppv3kaf,0,0,0,0,0,700000.0,0,0,820004,820004,No
bc1qdcxg5x47advmxsr9utynrq6jkknfkrm43klg72,0,0,0,0,0,700000.0,0,0,790250,790250,No
bc1q5y65vs7mc6pkw48ndwwmhkmcpjv64xswcep48s,0,0,0,0,0,700000.0,0,0,820374,820374,No
bc1q5qjhre50alxcrugtfnthyxm59v060v7sznzd8p,0,0,0,25000.0,0,700000.0,0,0,789772,791301,No
bc1qm84czv340t92x3zd292qe2zfuwx5hm75gpmwm9,0,0,0,0,0,700000.0,0,900000.0,827142,830014,No
bc1qgsuexagl4gghac7emzcme9y2klzpp6nquhlxqu,0,0,0,0,0,700000.0,0,0,822093,822093,No
bc1q0e9tnjgkdseh6asngd5pfn2c9rsnu4fd2r7r83,0,0,160000.0,0,0,695000.0,0,0,821020,824945,No
bc1qrvtw4ulm78wzpzetl4tr228dnz9a9u0lkdp6v8,0,0,0,0,0,693999.0,0,300000.0,821788,824107,No
19qQqajqrDSikLqVNLd8kPFuVjzXZbinJ2,0,0,0,0,0,690000.0,0,0,817306,817306,Yes
bc1qhsst7hf486z0rfu0aqr6frqku3r4eh7u5ymrck,0,0,0,0,0,690000.0,0,0,834781,834781,No
bc1qfgd3thy3cuz5vhmrwqwx6n7fw9edr4j4yeg52z,0,0,0,0,0,685000.0,0,0,822865,822865,No
bc1pvy09u0t3m57kc0rr7zs67erd23ryun2k2y25w9d22cna7t9rs3tqk6cp8l,0,0,0,0,0,685000.0,0,1240000.0,833960,834769,No
bc1qrl08e4f3kdrzjk9gw2d0sxeyj30rcuck4dnv44,0,0,0,0,0,685000.0,0,3150000.0,821037,821966,No
bc1quadhcamcrkdhpxzjzvlmpzz8h7edf52wurcqaq,0,0,120000.0,0,0,682777.0,0,100000.0,820756,834656,No
bc1plaqu9mlemtgpg2jdr5edmxlt4z9cdk2v5vwkne3apszc5rs7qa3sskja5a,0,0,0,0,0,680000.0,0,0,820002,820002,No
bc1qjph3n8ta5fn6wn3dg5ypqdtn4m9cdw8cylk3rr,0,0,0,50000.0,0,671000.0,0,0,820011,832665,No
bc1qrxz7fwa23k4t60rax0le0tuwmvpzc3xyh434un,0,0,0,0,0,670000.0,0,300000.0,825461,834317,No
1WweVUK8kLmSNt6yKKqwVxch3Z7Lw5HAY,0,200000.0,140000.0,0,123456.0,664500.0,10000.0,0,833283,835929,Yes
bc1q79ke9l0g9uul679s08827eghxxn260q54ldet4,0,0,1200000.0,0,0,650000.0,1000000.0,0,834129,834141,No
bc1q54kcrumkkq9v9h43z47hhuy60f30xr8qvpkeew,0,0,52500.0,0,0,650000.0,0,0,821608,821807,No
bc1phrafrj4v65a6d354fa4zcqalw0tw8fzz4aaaytg74ll7ycnwqmvs4yc4h8,0,0,0,0,0,640000.0,0,0,827981,827981,No
bc1q6vejzq0zxk07kvk7ekdcjaz6plhcfttc5clsc6,0,0,0,100000.0,0,638000.0,0,0,820002,820019,No
bc1ptgqt86at9tcgsfpncge458kdwkacvaqrfmq8pvqg6ly2x2p9st0ss7j0hm,0,0,0,0,0,625833.0,0,0,834604,834604,No
bc1qvm633hadq8dp8mku5mkc6kv5e596nd82l8lsmh,0,0,0,0,0,621011.0,0,0,824841,824841,No
bc1q60j6xc87ygd3yna8swkkxeee68tymwrt6h3vsg,0,0,0,0,0,611000.0,0,0,824131,824131,No
bc1pax2sjgx7t799ha3enw8a06vwyj3as8m6khr5yaqk40qmemk44sus979mcu,0,0,0,0,0,610000.0,0,100000.0,823658,823870,No
bc1qmf0q2ydyjyk0wy6chyacht62j9pzkgw674hjc2,0,0,220000.0,0,500000.0,610000.0,100000.0,0,822598,834225,No
bc1q3cynvv962rw23smcyc54rce05zlwqp4sq54yhf,0,0,25.0,200000.0,0,609000.0,0,0,830192,835626,No
bc1q3m7ewmzpldqrey6ddrj8hcpn0nmgmvqzxjuwlv,0,0,0,0,0,600000.0,0,0,790250,790250,No
bc1q0n5xt99akkm8cg72gt866y02vwyhhgp26gckny,0,0,75000.0,0,0,600000.0,0,0,820018,820059,No
bc1qepy8huc6czejmhgqmx2agu46mvgkcztlh4aw40,0,0,0,0,0,600000.0,0,0,835197,835197,No
bc1qmtt9r0wrlrfh9cvg6d242j9j29gvj60gtt52kh,0,0,420000.0,0,0,600000.0,0,0,789299,790249,No
bc1qlxmym4nntcpl7ptw325yqv7m4npehedp39xn2s,0,0,0,0,0,600000.0,0,0,832549,832549,No
bc1qgd797m6rnv9xaafgkm686536p0cwkc2jw660zn,0,0,0,0,0,600000.0,0,0,817387,817387,No
bc1qgkmcta8gm8gcdjlwnpxw60exdlyqx6e83m97x7,0,0,0,0,0,600000.0,0,0,835776,835776,No
bc1qkh3cw49j8qxp4kq8zzr4tn37hhxay5q78arwmq,0,0,0,0,0,600000.0,10000.0,0,807390,822729,No
bc1qjn69vq8ed2j2g0ajuptdkckktw84dy0zjey5fv,0,0,0,0,0,600000.0,0,0,821107,821107,No
bc1qhs4v5e0x559yq4gqtlf0wjf8yksgvejjd8d4yp,0,0,840000.0,0,0,600000.0,0,0,789250,817123,No
bc1qc5d9gemkzgzmr594j9q4ly2l4njx225vc9c4nq,0,0,10400000.1,0,0,600000.0,0,0,821025,821145,No
bc1q43u5utl6a2059ac8fdyykhh3ezzc8k020pk8m4,0,0,420000.0,0,0,600000.0,0,0,816041,822072,No
bc1qd6yy8t6e5wmmcg2zka3xm095egtlc8ye8x27ar,0,0,200000.0,0,0,600000.0,305000.0,429166.0,822676,834688,No
bc1q6y5rcrhz28mg2pd0vjxlwvvdznwqy089edp3q6,0,0,0,0,0,600000.0,0,0,823885,823885,No
bc1q6saws4gkst9uhj7eddk9sk6vnxkylsuye4k7gv,0,0,0,0,0,600000.0,0,0,834791,834791,No
bc1qr6wvrn34jpc5e6xvq3famuwx6fxjfq6ul3n44r,100000.0,0,0,0,0,600000.0,0,0,797169,835998,No
bc1qz8zqalrx809gj67tvdsgejdn4vg94sg0txqepv,420000.0,0,0,0,0,600000.0,0,0,789409,790250,No
bc1qwn2rsta8hxyw3dnsquzgx5gm9tkcrf306hvuwg,0,0,0,0,0,600000.0,0,0,790249,790249,No
bc1qs4ze8trvdm0w6927myjy6unrrckm6cgg8jczxa,0,0,2880000.0,75000.0,0,600000.0,0,0,789308,792436,No
bc1qskks2znh0l4lsgqza927gky37mcdww5th8qf7k,0,0,0,0,0,600000.0,0,0,822521,822521,No
bc1qxd47pcj5w9zm0p4de8k0nw5at38v94g6v5mcve,0,0,0,0,0,600000.0,0,0,833794,833794,No
bc1qsxalzzmudsgya4g6t3xayawdrfjulh9zxn67mc,0,0,0,0,0,600000.0,0,0,789368,789368,No
bc1qxj2hkxwqtgm2qtcyu54j5j8yml5jpv2t2n7ng4,0,0,0,0,0,600000.0,0,0,833897,833897,No
bc1qxrgnefeygth5ytpr98j9z4xpuwq5svc3ml4jjq,0,0,2158620.0,0,0,600000.0,0,0,789777,833335,No
bc1q60g0f0qdhnju4r3xyfj04ca9x3duv6c4akwt7p,0,0,0,0,0,599996.0,0,0,789821,789821,No
1JmizsywH2D3YhDLH8B9NSXo2AkPoH3YUY,0,0,635833.0,0,0,599000.0,0,510000.0,820369,821386,Yes
bc1qmnsxh57c7yxfl3cpzdz6lwg0vscmqwvjxwydhf,0,0,520000.0,0,0,585000.0,0,150000.0,820825,821771,No
bc1qnmwfl3h2xxwyychgnn3vyg6fgt4p0xgxk9rg9e,0,0,0,0,0,577500.0,0,0,824138,824138,No
bc1qs2ge7ymunhvfzrlphych7tvcj3g97atg3gz2l2,0,0,0,0,0,570000.0,0,0,820991,820991,No
bc1qyr9v8lryhsztalhzpmjxwce0y24q38mtjk2zq4,0,0,0,0,0,570000.0,0,0,817049,817049,No
1LgtYjaNGexNqdHym7v2ahb11vJn6myRuc,0,0,0,0,0,565000.0,0,0,820170,820170,Yes
bc1pfqcl82mfgw008v6vdnzyzuwsvhnc8vaa0gawj8g0hynsve4ntelsllldap,0,0,0,0,0,560000.0,0,0,824014,824014,No
bc1qmgfkskaf262mk3rrl987t6l8g8mlm37r8hrdfj,0,0,0,0,0,555000.0,0,0,820848,820848,No
15mWFqZoFZfNpfnPRit84YRQLEBd5PsWFP,0,0,702000.0,0,0,551000.0,0,0,826989,834782,Yes
bc1qj2sl34yvmfpn3gm0t8ngssvu8ssct07l9f92v8,0,0,0,5000.0,0,550001.0,0,0,816629,835393,No
bc1qljl3zs7v8mj9pq3a7lsjemyg4aync6gsm0nkqn,0,0,0,0,0,550000.0,0,0,821130,821130,No
bc1qh8uye8cfskem0hfw6xcq37c9alx0j76n0s8vr3,0,0,0,0,0,550000.0,0,0,820097,820097,No
bc1qyn5smlasrg8v4ju6698e6ulncwmsfcvepyhfm2,0,0,100000.0,0,0,550000.0,0,0,821796,825981,No
bc1q9shflkvws0ljm2gkga7s3vljy8dpte94fd5uz8,0,0,420000.0,0,0,550000.0,600000.0,0,810058,823018,No
14HWGESau8A4WQeLLuYYYikoDX6p25uvAe,0,0,725000.0,0,0,550000.0,0,0,821321,821433,Yes
bc1q26qh8trqzcqffs4z5n2v06uv4x3x60wz9d7eke,0,0,0,0,0,545000.0,0,0,833819,833819,No
bc1q6rqjely3v5p7tw60rl293k7xv4khrle9cjvq92,0,0,50000.0,0,0,540000.0,5000.0,0,807911,835332,No
bc1qfxaw458g2pzd9lt85dtxk8z2cqr8yja5zse9j9,0,0,0,0,0,539000.0,0,0,822044,822044,No
bc1qvewyecth9wwtxcenwapkup307fq3plafhcwrrf,0,0,200000.0,0,0,525000.0,0,0,820936,820987,No
bc1qwe6dj9yt2zwydwn88hl47yptyg8e7pf2r666f3,0,0,0,0,0,525000.0,0,305000.0,834686,835310,No
bc1qjzh3cyrl2f7ws04ycja0rs5yf4w2r78ht76sj0,0,0,0,0,0,513110.0,0,0,835623,835623,No
bc1pr62g5v89ufnxx3ukx6pmqphgc2gs2p7ywrgtvtz8wmw8722qmqxq5pthtd,0,0,0,0,0,508333.0,0,2400000.0,821008,821569,No
1142uvVYQRAQ8ENtooxmxxdUN2mNF7dMV3,0,0,1948000.0,150000.0,0,500000.0,0,0,820940,832988,Yes
bc1q3rhsf4h5khh6f0yquw2zhna5lzekrhz74l5kzd,0,0,0,0,0,500000.0,0,0,823297,823297,No
bc1q3qmp27ukm7rjls365yalzwvdndcx4gmlk5ze4z,0,0,0,0,0,500000.0,0,0,789829,789829,No
1473x8KmQ59SAyfGP77P9sYQwtDEQtC8kJ,0,0,0,0,0,500000.0,0,0,789488,789488,Yes
15EFF1BFgjvAQmGd8b3o5eUToRvycMB75a,0,400000.0,420000.0,0,0,500000.0,90000.0,1000000.0,807554,834328,Yes
15WzA2u8yBsMnhAVnGLmuSYHqB2vivD6jK,0,0,0,0,0,500000.0,0,0,790250,790250,Yes
bc1q0ghcvpmcy4n9nhm82xw98h4hr3ekcr7v3xm55d,0,0,0,0,0,500000.0,50000.0,0,822177,823592,No
16tb19BMrjeUk2kV9xEzzDrhK33Fg46E9Q,0,0,0,0,0,500000.0,0,0,820533,820533,Yes
bc1pe2p0c3mspcpd04jg6w0w54c9nkwydkhv7w25xt8d3aw345jhlcqs6hdscy,0,0,0,0,0,500000.0,0,0,825776,825776,No
bc1q2p4zwjh84m7qnfme04rcgp4kshhs8ftth5x30g,0,0,0,0,0,500000.0,0,0,821461,821461,No
3BDhUoRHWU9ZysoWYbs6YNR9qiZbemQwF9,0,0,0,0,0,500000.0,0,0,834023,834023,Yes
bc1qzcc4nx0y06h6yzf9hpyxsw0tehvv38d06dkaea,40000.0,0,0,0,0,500000.0,0,0,790249,817083,No
bc1qz5pnppu0tsk02tz0l84yu3e9e7s8lf5zrnhtm8,0,0,290000.0,0,0,500000.0,0,1000000.0,816689,820806,No
bc1qz4vf55dd2pc7ahvc76jlmwse79r2ashgvwsgve,0,0,420000.0,0,0,500000.0,0,0,832536,832538,No
bc1qry8hk7l4tmz83vaec7655r2k8w6zgem0amgpkp,0,0,0,0,100000.0,500000.0,0,0,832628,835356,No
bc1qry9lacgc0nzpuysh40743l8numf6xmanvxkyvs,0,0,0,0,0,500000.0,0,1700000.0,821398,833451,No
bc1qyvrensg4qwalxutjhwfktn95fu2ykvcpzgnz0q,0,0,0,0,0,500000.0,0,0,789772,789772,No
bc1qs2ptzxwmag3sgq4gcesuv4d2krx8mdj0ykqqwe,0,0,0,0,0,500000.0,0,0,824975,824975,No
bc1qselr0d2zz70x8y9e62dgelusyvuvtdfdm3cp6k,420000.0,0,960265.0,0,100000.0,500000.0,0,0,789446,834362,No
bc1qsu4m8th6hz7xmsc75gqwgzvxxv6698svrpu4u6,0,0,0,0,0,500000.0,0,0,790240,790240,No
bc1qtgc8zv6cq2hjc8kt6j7pazw2espj22u3na8pcq,0,0,840000.0,0,0,500000.0,0,0,796024,796035,No
bc1q92hneknjcstxut4c59rpk2sl9x2vlc8xythz8k,0,0,0,0,0,500000.0,0,0,790233,790233,No
bc1qehvezfzgfh3demxs4e773tfjve5c2wwczg68c9,0,0,0,0,0,500000.0,0,0,833850,833850,No
bc1q80mtmty4y083az2hnfkd94z2wh7s9yva9r8twv,0,0,0,0,0,500000.0,0,0,790249,790249,No
bc1q7hrwhsqn7szfserzq5wxrwuaautmxxquefpqvp,0,0,0,0,0,500000.0,0,0,822888,822888,No
bc1q7h2lllqv2pu6zzu6ag0sh8xg8jdqff6wz00pnz,0,0,1000000.0,25000.0,0,500000.0,0,0,791464,832644,No
bc1q47hdxh52wthdnpww2fj4mtfgjv5g6yhue4spc2,0,0,0,0,0,500000.0,0,0,796041,796041,No
bc1q6sd3fu92q4r4ugtdurr3uhuxccrrkzr9jawfup,0,0,0,0,0,500000.0,0,0,789780,789780,No
bc1q65d448e99aqw95ngv3jqtza8hrheesrs738s7n,0,0,0,0,0,500000.0,0,0,819815,819815,No
bc1qn2dwlwhrj8hggcrehz45cehr5d2cdrgfpwws2v,0,0,0,0,0,500000.0,0,0,833443,833443,No
bc1qlwsznq4ylmypjss0uysny0paa60x3rjptn9y7u,0,0,0,0,0,500000.0,0,0,796148,796148,No
bc1qlcr7prd4k55aqugpjyser5wdg5z4vckxkat6h9,0,0,0,0,0,500000.0,0,0,827028,827028,No
bc1ql6m3l99f2dld22fc3xk2tdra7wp4es952zw8s0,0,0,0,0,0,500000.0,0,0,833857,833857,No
bc1qnydrpxh7zslyh4uzlck5mt4l9ztqpw96qc4e6a,0,0,57000.0,0,0,500000.0,0,0,819898,820011,No
bc1qgq426tpmlc5unk5shwn8pevtaraxl05sgepxv5,0,0,0,0,0,500000.0,0,0,789451,789451,No
bc1qgt25yw8yuxpczgy8cg6355c8jdet3fat9z8ghf,0,0,350000.0,3000000.0,2850000.0,500000.0,0,0,821035,834784,No
bc1qh4ncyfpley30cw7dcq25mm97v4qkucl5qhgyhe,0,0,0,0,0,500000.0,0,0,819899,819899,No
bc1qjyw7h8ptjg5hx8g5kusfqgha70jav62lg9skdh,0,0,0,0,0,500000.0,0,0,789829,789829,No
bc1qhj4m3lhd3jtmafastlrym0gyu4pl43g4tr0xkx,0,0,0,0,0,500000.0,0,0,790236,790236,No
bc1qhkt3xmlg7ulnpfsq93d5z9tf7vc44tv8uxn0kc,0,0,747000.0,25000.0,500000.0,500000.0,0,100000.0,820960,834293,No
bc1qhnr5q976lgydvkh5n7t52t7pjt0hengez869ce,0,0,0,0,0,500000.0,0,0,790232,790232,No
bc1qnnyamesvka6pufqecun9qp75cl0e8xzdtvwwq5,0,0,0,0,0,500000.0,0,0,820979,820979,No
bc1qxl28hmncjlvyh9vlzqf46qnc2vfhu68syhpzjt,0,0,0,0,0,499999.0,0,0,825249,825249,No
bc1qmwj0ypvs2lhuqeg9k7lrczstyafugjw99lkeue,0,0,162360.0,0,0,498000.0,0,1000000.0,797371,821985,No
bc1q7u3mgtjug45wnmjuchygn8ulwx0ghxnryxz8cm,0,0,0,0,0,497250.0,0,0,835261,835261,No
bc1q8feqdt9hct085c9g3z5yp02zcp6snazumdzmyy,0,0,725670.0,125000.0,0,495000.0,0,0,817155,821028,No
bc1qqmsx6lxud8fgngnunxexye9r02ax6v3f2mpps7,0,0,0,0,0,495000.0,0,0,832155,832155,No
bc1qc0dwh27y56yajhz0k039j5p7xkwfjprhz7rfkq,0,0,0,0,0,482651.0,0,100000.0,833892,834736,No
bc1qr05z00ruq29tu8cwk64p6xjrnhe40eaqwctelp,0,0,60000.0,0,0,480000.0,0,0,821187,832540,No
bc1quh7glds8kx5krgs9w358jh04hrarumvphlhqz9,0,0,0,0,0,480000.0,0,0,821174,821174,No
bc1qtxtuy35fnel3473cjlzpzw7svrhz9w99kqar9w,0,0,0,0,0,475000.0,0,0,833413,833413,No
bc1qxz7ewrk26cz5ayrk7ltx4gdmlv8zed2ra2sxce,0,0,0,0,0,475000.0,0,0,833726,833726,No
bc1qjaj967h06duga6kt6e07avzknndma5c9jlzny0,0,0,0,0,0,475000.0,0,0,820021,820021,No
bc1qhtdyx59g9k9xdp3hraxumzgewssfthkcpyc6w3,0,0,0,0,0,470000.0,1550000.0,0,831826,835934,No
17aiEG9GZXuqrntjoG2sEkWPXVsW4kfWj5,0,0,0,0,0,470000.0,0,50000.0,820845,821427,Yes
bc1qsk9ewf8cyttx7s5ph3hkjmymtwaqql5znd44mw,0,0,0,0,0,469000.0,0,0,834204,834204,No
bc1qustkt89tx43u955x4xdk0sda9p6ap80w0jdm80,0,0,200000.0,0,0,467500.0,0,500000.0,825717,825773,No
bc1qw3vs9ytyt0txlpug2zlwamj03077k877mrupz7,0,0,210000.0,0,0,458400.0,0,0,821306,821312,No
bc1qfdx4ew0c2tmq4c6rtmmwyjt7g6v5w7r2kcr9x3,0,0,0,0,0,451000.0,0,0,828725,828725,No
bc1qaq2p3um7yjqz524m99rgecpmdyy48d5pg6e9t9,0,0,0,0,0,450001.0,0,0,833915,833915,No
bc1q8dwwwfeym9ahcnu9cqas8ehv2uj5955mr0mhxe,0,0,0,0,0,450000.0,0,0,833860,833860,No
bc1qdyk6hmsx5h2y0lezgyfck60vwd5fdtgq939hcq,0,0,0,0,0,450000.0,0,0,820018,820018,No
bc1ql0ncgthllflq5fvlukcw6q37unpnf72xyyesed,0,0,0,0,0,450000.0,0,0,820830,820830,No
bc1qjjpr0n2gfvcc7un6u2nltup90l2307xzxehd5a,0,0,0,0,0,450000.0,0,0,820592,820592,No
bc1qw3f3gqm80t9vnrazl79jmatmjzremqp8cqc8pd,0,0,0,0,0,450000.0,0,0,821005,821005,No
bc1quuxc4p4v3e637xfvp3f2m6fzv8c4n09jxl96eq,0,0,0,70000.0,0,450000.0,95000.0,1530000.0,822105,830757,No
bc1qz4622qu2yyrap32fehpu69rpzlpq34emrr3fp0,0,0,155000.0,0,0,450000.0,0,0,821306,832727,No
bc1qtlwszpama9tg0dq08ey5cq9600smncut2gmctm,190000.0,0,288000.0,0,0,450000.0,0,0,832760,833737,No
bc1qt0n3wkz58mdnr0sny3vz3p2vgf3gk0c07sme2a,0,0,0,0,0,450000.0,0,0,816968,816968,No
bc1pug4sya57lytnjhtajhh8hmqvxctcr7x59pwhddgc6p36aegatw5sp99w3r,0,0,0,0,0,450000.0,0,0,823851,823851,No
1PQTdpC8ob7D7FsP76hzp7ogJSz8HoP8hL,225000.0,0,1100000.0,75000.0,0,440000.0,120000.0,450000.0,821032,823066,Yes
bc1q3svdxahdalasye36pgsgcvanrw50d45xsmydhz,0,0,2520000.0,0,0,425000.0,0,0,824831,824831,No
bc1qukw7wngg24pnx4rvmgmyh3y8v6ptwx5954wrsr,0,0,0,0,0,425000.0,0,0,832385,832385,No
bc1q5jh7yjer6ruftaagctzs2vcm6qz5qr0k6hxvzx,0,0,0,0,0,420000.0,0,0,835478,835478,No
bc1q796nfp0qaq9xqladmt2wfd8k4tfqed0atehglq,0,0,0,0,0,420000.0,0,0,820020,820020,No
bc1q9ukrjf4egpu0g9j2lt9qjpfq3fs2lfyx63suzj,0,0,0,0,0,415000.0,0,0,832221,832221,No
bc1qzymqn7u60rlsf2ldrnkw6w0he30k6pcmh7l9nq,0,0,100000.0,0,0,412500.0,0,0,820990,821127,No
bc1qzzg84zxh30zxnjevqaq8eu5a45xlsjw86eyucr,0,0,0,0,0,411111.0,0,0,789785,789785,No
bc1qn8mc9crex3wntra6g6eevmmazpupncwaxqluaq,0,0,0,0,0,405500.0,0,0,833681,833681,No
bc1qlghrrazpwjkpzh729x6juw3l9d5ezep6z4cgwt,0,0,0,0,0,405000.0,0,0,835010,835010,No
bc1qcyk9w5axrecvx6x3tpt9y0cvvca2e32hs0znvd,0,0,0,0,0,400100.0,0,0,789656,789656,No
bc1qc59xejvukryvpg90qansufdpwa0lqvmnzfpkv6,0,0,0,0,0,400000.0,0,0,832670,832670,No
bc1qdz60awtktw0lhuut9slqrt04a9dwcy87w2nmgt,0,0,640000.0,750000.0,0,400000.0,0,0,792555,816604,No
bc1q95h72rgmlnyzg6wyl9kw7f7qtzlrkrhkqxfd25,0,0,0,0,90000.0,400000.0,260000.0,0,789770,834332,No
bc1q8l737h73svepkpfvhftczuvu9qhwh2nq9gtdxs,0,0,0,0,0,400000.0,0,0,817520,817520,No
bc1q87kvgxxytpfmpjdqjhyyf2qpjlumg87a5gf42s,0,0,0,0,0,400000.0,0,0,790245,790245,No
bc1qcz94ek9axzza8vhmlpq7h55asusuah5qy3lden,0,0,0,0,0,400000.0,0,0,835236,835236,No
bc1qdcjepc2tn7ss5uyt3zvyxfvsfekhwhdjfdrrar,0,0,420000.0,0,0,400000.0,0,0,789185,789501,No
bc1q7334u7yk24y7jmhnacxz73gk45j262ptcgujs7,0,0,0,25000.0,0,400000.0,0,0,792161,822460,No
bc1q6x2dxk3aktx8z6fmjwe9k0hnv52c3s5222ny3t,0,0,0,0,0,400000.0,0,0,789519,789519,No
bc1q4jxpd6nvqdjthc7ycgkm7nrppz3fl5y9gfk4xw,0,0,0,0,0,400000.0,0,0,790249,790249,No
bc1qzw9zt0znj8t4mhu9gu0nnydhtgjt6vmnvjn456,0,0,0,0,0,400000.0,0,0,833927,833927,No
bc1qzu28mvqpzzjtxlk06nje3j3s2jttxjm309m4qr,0,0,0,0,0,400000.0,826166.0,0,832586,835563,No
